objectid,cat,man,bran,year,circa,xd,gd,cd,td,s,storfor,omit,locbox,locbag,expos,backp,manid,branid,mansafe,bransafe,xdsafe,gdsafe,cdsafe,tdsafe,ssafe,backpsafe
2145796452,5531d,DuPont,Apex,1952,0,[texture unspecified],Half Matte,White,Double Weight,BB,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Half_Matte,White,Double_Weight,BB,
2145796453,5531e,DuPont,[Indeterminate],1952,0,[texture unspecified],Semi Glossy,White,Double Weight,BT,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Glossy,White,Double_Weight,BT,
2145796454,5531f,DuPont,Velour Black,1952,0,[texture unspecified],Matte,White,Double Weight,C,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Matte,White,Double_Weight,C,
2145796455,5531g,DuPont,[Indeterminate],1952,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
2145796456,5531h,DuPont,[Indeterminate],1952,0,Rough,Luster,Natural White,Double Weight,DDL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Rough,Luster,Natural_White,Double_Weight,DDL,
2145796457,5531i,DuPont,[Indeterminate],1952,0,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
2145796458,5531j,DuPont,Warmtone,1952,0,Velvet Grain,Luster,Buff,Double Weight,EL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Velvet_Grain,Luster,Buff,Double_Weight,EL,
2145796459,5531k,DuPont,Varigam,1952,0,Rough,Matte,White,Medium Weight,I,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Varigam,Rough,Matte,White,Medium_Weight,I,
2145796460,5531l,DuPont,[Indeterminate],1952,0,Super Rough,Luster,Cream White,Double Weight,QL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Super_Rough,Luster,Cream_White,Double_Weight,QL,
2145796461,5531m,DuPont,[Indeterminate],1952,0,[texture unspecified],Glossy,White,Single Weight,R,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Glossy,White,Single_Weight,R,
2145796462,5531n,DuPont,[Indeterminate],1952,0,[texture unspecified],Glossy,White,Double Weight,T,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Glossy,White,Double_Weight,T,
2145796463,5531o,DuPont,[Indeterminate],1952,0,Silk,[gloss unspecified],Cream White,Double Weight,Y,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Silk,[gloss_unspecified],Cream_White,Double_Weight,Y,
2145796464,5531p,DuPont,Velour Black,1952,0,Canvas,[gloss unspecified],[base color unspecified],Double Weight,Z,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,Canvas,[gloss_unspecified],[base_color_unspecified],Double_Weight,Z,
2145796465,5531q,DuPont,Black and White Proof Paper,1952,0,Rough,Luster,White,Medium Weight,B&W,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Black_and_White_Proof_Paper,Rough,Luster,White,Medium_Weight,BandW,
2145796466,5532a,DuPont,[Indeterminate],1952,0,[texture unspecified],Semi Matte,White,Single Weight,A,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Matte,White,Single_Weight,A,
2145796467,5532b,DuPont,[Indeterminate],1952,0,Document,Semi Matte,White,Document Weight,AL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Document,Semi_Matte,White,Document_Weight,AL,
2145796468,5532c,DuPont,[Indeterminate],1952,0,[texture unspecified],Semi Matte,White,Double Weight,B,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Matte,White,Double_Weight,B,
2145796469,5532d,DuPont,Apex,1952,0,[texture unspecified],Half Matte,White,Double Weight,BB,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Half_Matte,White,Double_Weight,BB,
2145796470,5532e,DuPont,[Indeterminate],1952,0,[texture unspecified],Semi Glossy,White,Double Weight,BT,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Glossy,White,Double_Weight,BT,
2145796471,5532f,DuPont,Velour Black,1952,0,[texture unspecified],Matte,White,Double Weight,C,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Matte,White,Double_Weight,C,
2145796472,5532g,DuPont,[Indeterminate],1952,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
2145796473,5532h,DuPont,[Indeterminate],1952,0,Rough,Luster,Natural White,Double Weight,DDL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Rough,Luster,Natural_White,Double_Weight,DDL,
2145796474,5532i,DuPont,[Indeterminate],1952,0,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
2145796475,5532j,DuPont,Warmtone,1952,0,Velvet Grain,Luster,Buff,Double Weight,EL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Velvet_Grain,Luster,Buff,Double_Weight,EL,
2145796476,5532k,DuPont,Varigam,1952,0,Rough,Matte,White,Medium Weight,I,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Varigam,Rough,Matte,White,Medium_Weight,I,
2145796477,5532l,DuPont,[Indeterminate],1952,0,Super Rough,Luster,Cream White,Double Weight,QL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Super_Rough,Luster,Cream_White,Double_Weight,QL,
2145796478,5532m,DuPont,[Indeterminate],1952,0,[texture unspecified],Glossy,White,Single Weight,R,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Glossy,White,Single_Weight,R,
2145796479,5532n,DuPont,[Indeterminate],1952,0,[texture unspecified],Glossy,White,Double Weight,T,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Glossy,White,Double_Weight,T,
2145796480,5532o,DuPont,[Indeterminate],1952,0,Silk,[gloss unspecified],Cream White,Double Weight,Y,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Silk,[gloss_unspecified],Cream_White,Double_Weight,Y,
2145796481,5532p,DuPont,Velour Black,1952,0,Canvas,[gloss unspecified],[base color unspecified],Double Weight,Z,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,Canvas,[gloss_unspecified],[base_color_unspecified],Double_Weight,Z,
2145796482,5532q,DuPont,Black and White Proof Paper,1952,0,Rough,Luster,White,Medium Weight,B&W,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Black_and_White_Proof_Paper,Rough,Luster,White,Medium_Weight,BandW,
2145796483,5533a,DuPont,[Indeterminate],1952,0,[texture unspecified],Semi Matte,White,Single Weight,A,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Matte,White,Single_Weight,A,
2145796484,5533b,DuPont,[Indeterminate],1952,0,Document,Semi Matte,White,Single Weight,AL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Document,Semi_Matte,White,Single_Weight,AL,
2145796485,5533c,DuPont,[Indeterminate],1952,0,[texture unspecified],Semi Matte,White,Double Weight,B,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Matte,White,Double_Weight,B,
2145796486,5533d,DuPont,Apex,1952,0,[texture unspecified],Half Matte,White,Double Weight,BB,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Half_Matte,White,Double_Weight,BB,
2145796487,5533e,DuPont,[Indeterminate],1952,0,[texture unspecified],Semi Glossy,White,Double Weight,BT,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Glossy,White,Double_Weight,BT,
2145796488,5533f,DuPont,Velour Black,1952,0,[texture unspecified],Matte,White,Double Weight,C,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Matte,White,Double_Weight,C,
2145796489,5533g,DuPont,[Indeterminate],1952,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
2145796490,5533h,DuPont,[Indeterminate],1952,0,Rough,Luster,Natural White,Double Weight,DDL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Rough,Luster,Natural_White,Double_Weight,DDL,
2145796491,5533i,DuPont,[Indeterminate],1952,0,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
2145796492,5533j,DuPont,Warmtone,1952,0,Velvet Grain,Luster,Buff,Double Weight,EL,Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Velvet_Grain,Luster,Buff,Double_Weight,EL,
2145796493,5533k,DuPont,Varigam,1952,0,Rough,Matte,White,Medium Weight,I,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Varigam,Rough,Matte,White,Medium_Weight,I,
2145796494,5533l,DuPont,[Indeterminate],1952,0,Super Rough,Luster,Cream White,Double Weight,QL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Super_Rough,Luster,Cream_White,Double_Weight,QL,
2145796495,5533m,DuPont,[Indeterminate],1952,0,[texture unspecified],Glossy,White,Single Weight,R,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Glossy,White,Single_Weight,R,
2145796496,5533n,DuPont,[Indeterminate],1952,0,[texture unspecified],Glossy,White,Double Weight,T,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Glossy,White,Double_Weight,T,
2145796497,5533o,DuPont,[Indeterminate],1952,0,Silk,[gloss unspecified],Cream White,Double Weight,Y,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Silk,[gloss_unspecified],Cream_White,Double_Weight,Y,
2145796498,5533p,DuPont,Velour Black,1952,0,Canvas,[gloss unspecified],[base color unspecified],Double Weight,Z,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,Canvas,[gloss_unspecified],[base_color_unspecified],Double_Weight,Z,
2145796499,5533q,DuPont,Black and White Proof Paper,1952,0,Rough,Luster,White,Medium Weight,B&W,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Black_and_White_Proof_Paper,Rough,Luster,White,Medium_Weight,BandW,
167,60,Kodak,Studio Proof,1953,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,9.0,A,,,http://www.wikidata.org/entity/Q486269,,Kodak,Studio_Proof,Smooth,Glossy,White,Single_Weight,F,
1002134360,302a,DuPont,[Indeterminate],1953,0,[texture unspecified],Semi Matte,White,[weight unspecified],[not specified],Sample book,0,11.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Matte,White,[weight_unspecified],[not_specified],
234873223,302b,DuPont,Apex,1953,0,[texture unspecified],Half Matte,White,Double Weight,BB,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Apex,[texture_unspecified],Half_Matte,White,Double_Weight,BB,
1499066042,302c,DuPont,[Indeterminate],1953,0,[texture unspecified],Semi Glossy,White,Double Weight,BT,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Semi_Glossy,White,Double_Weight,BT,
231346865,302d,DuPont,Velour Black,1953,0,[texture unspecified],Matte,White,Double Weight,C,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Velour_Black,[texture_unspecified],Matte,White,Double_Weight,C,
258978020,302e,DuPont,[Indeterminate],1953,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
728829931,302f,DuPont,[Indeterminate],1953,0,Rough,Luster,Natural White,Double Weight,DDL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Rough,Luster,Natural_White,Double_Weight,DDL,
622006706,302g,DuPont,[Indeterminate],1953,0,Velvet Grain,High Luster,Natural White,Double Weight,DS,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Velvet_Grain,High_Luster,Natural_White,Double_Weight,DS,
415238219,302h,DuPont,Varigam,1953,0,Rough,Luster,White,Medium Weight,I,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Varigam,Rough,Luster,White,Medium_Weight,I,
1124804816,302i,DuPont,[Indeterminate],1953,0,Super Rough,Luster,Cream White,Double Weight,QL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Super_Rough,Luster,Cream_White,Double_Weight,QL,
492285730,302j,DuPont,[Indeterminate],1953,0,[texture unspecified],Glossy,White,[weight unspecified],[not specified],Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],[texture_unspecified],Glossy,White,[weight_unspecified],[not_specified],
1908255495,302k,DuPont,[Indeterminate],1953,0,Silk,[gloss unspecified],Cream White,Double Weight,Y,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,[Indeterminate],Silk,[gloss_unspecified],Cream_White,Double_Weight,Y,
1153391164,302l,DuPont,Warmtone,1953,0,Rough Cloth,[gloss unspecified],Cream White,Double Weight,ZL,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Warmtone,Rough_Cloth,[gloss_unspecified],Cream_White,Double_Weight,ZL,
1672791181,302m,DuPont,Black and White Proof Paper,1953,0,Rough,Luster,White,Medium Weight,B&W,Sample book,0,31.0,15,10.0,,http://viaf.org/viaf/141519150,,DuPont,Black_and_White_Proof_Paper,Rough,Luster,White,Medium_Weight,BandW,
735708017,909,Kodak,Kodabromide,1953,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,17.0,A,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Glossy,White,Single_Weight,F,
1247067461,1482,Ansco,Indiatone,1953,0,Pebbled,Moderate Luster,Natural White,Double Weight,K (Kashmir),Not exposed - package open,0,28.0,B,,,http://viaf.org/viaf/196689287,,Ansco,Indiatone,Pebbled,Moderate_Luster,Natural_White,Double_Weight,K_(Kashmir),
1750074163,1525,DuPont Defender,Velour Black,1953,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Not exposed - package open,0,23.0,A,,,,,DuPont_Defender,Velour_Black,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
581153106,1724,Ansco,Convira,1953,0,Smooth,Glossy,Pure White,Single Weight,GL (Glossy),Not exposed - package sealed,0,30.0,A,,,http://viaf.org/viaf/196689287,,Ansco,Convira,Smooth,Glossy,Pure_White,Single_Weight,GL_(Glossy),
1653987177,1725,Ansco,Convira,1953,0,Smooth,Glossy,Pure White,Single Weight,GL (Glossy),Not exposed - package open,0,30.0,A,,,http://viaf.org/viaf/196689287,,Ansco,Convira,Smooth,Glossy,Pure_White,Single_Weight,GL_(Glossy),
2128661644,1726,Ansco,Convira,1953,0,Smooth,Glossy,Pure White,Single Weight,GL (Glossy),Not exposed - package sealed,0,30.0,A,,,http://viaf.org/viaf/196689287,,Ansco,Convira,Smooth,Glossy,Pure_White,Single_Weight,GL_(Glossy),
633501280,1729,Ilford,Ilfoprint,1953,1,Document Vellum,[gloss unspecified],[base color unspecified],[weight unspecified],DV,Not exposed - package open,0,30.0,B,,,http://viaf.org/viaf/131332975,,Ilford,Ilfoprint,Document_Vellum,[gloss_unspecified],[base_color_unspecified],[weight_unspecified],DV,
1064328443,1757,Kodak,Velox,1953,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,31.0,B,,K07,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,Smooth,Glossy,White,Single_Weight,F,K07
1188901554,1759,Kodak,Velox,1953,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package sealed,0,31.0,B,,K07,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,Smooth,Glossy,White,Single_Weight,F,K07
487729847,1760,Kodak,Velox,1953,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package sealed,0,31.0,B,,K07,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,Smooth,Glossy,White,Single_Weight,F,K07
1912969908,1794,Haloid,Projection Printing,1953,0,[texture unspecified],Semi Matte,[base color unspecified],Double Weight,V,Not exposed - package open,0,33.0,C,,,http://viaf.org/viaf/136346768,,Haloid,Projection_Printing,[texture_unspecified],Semi_Matte,[base_color_unspecified],Double_Weight,V,
164174521,1823,Kodak London,Velox,1953,1,Smooth,Glossy,White,Single Weight,WSG.S.,Not exposed - package open,0,34.0,C,,K05,http://viaf.org/viaf/150021959,,Kodak_London,Velox,Smooth,Glossy,White,Single_Weight,WSG.S.,K05
932964484,1824,Kodak London,Velox,1953,1,Smooth,Glossy,White,Single Weight,WSG.S.,Not exposed - package open,0,34.0,C,,K05,http://viaf.org/viaf/150021959,,Kodak_London,Velox,Smooth,Glossy,White,Single_Weight,WSG.S.,K05
1716418355,1825,Kodak London,Velox,1953,1,Smooth,Glossy,White,Single Weight,WSG.S.,Not exposed - package sealed,0,34.0,,,K05,http://viaf.org/viaf/150021959,,Kodak_London,Velox,Smooth,Glossy,White,Single_Weight,WSG.S.,K05
1374219194,1850,Kodak,Kodabromide,1953,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,37.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Glossy,White,Single_Weight,F,
1983548337,1851,Kodak,Kodabromide,1953,0,Fine Grained,Luster,Cream White,Double Weight,G,Not exposed - package open,0,37.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Fine_Grained,Luster,Cream_White,Double_Weight,G,
1117563253,2126,Kodak London,Velox,1953,1,Smooth,Glossy,White,Single Weight,WSG,Not exposed - package open,0,38.0,B,,K05,http://viaf.org/viaf/150021959,,Kodak_London,Velox,Smooth,Glossy,White,Single_Weight,WSG,K05
1330340961,2302,DuPont Defender,Varigam,1953,0,[texture unspecified],Semi Matte,White,Single Weight,A,Exposed - package open,0,46.0,A,,,,,DuPont_Defender,Varigam,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
1139853482,2321,Kodak,Opal,1953,0,Fine Grained,High Luster,Cream White,Double Weight,K,Not exposed - package open,0,46.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Opal,Fine_Grained,High_Luster,Cream_White,Double_Weight,K,
1677497063,2325,Kodak,Kodabromide,1953,0,Fine Grained,Luster,Cream White,Double Weight,G,Not exposed - package open,0,46.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Fine_Grained,Luster,Cream_White,Double_Weight,G,
1354863000,2330,Kodak,Kodabromide,1953,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,46.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Glossy,White,Single_Weight,F,
1999296585,2331,Kodak,Kodabromide,1953,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,46.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Glossy,White,Single_Weight,F,
1424196705,2333,Kodak,Kodabromide,1953,0,Smooth,Luster,White,Single Weight,N,Not exposed - package open,0,46.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Luster,White,Single_Weight,N,
399513892,2344,Kodak,Kodabromide,1953,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package sealed,0,46.0,D,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Glossy,White,Single_Weight,F,
1154825389,2345,Kodak,Kodabromide,1953,0,Fine Grained,Luster,Cream White,Double Weight,G,Not exposed - package sealed,0,46.0,D,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Fine_Grained,Luster,Cream_White,Double_Weight,G,
943659114,2346,Kodak,Kodabromide,1953,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package sealed,0,46.0,D,,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabromide,Smooth,Glossy,White,Single_Weight,F,
630461052,2378,Ansco,Brovira,1953,0,Smooth,Glossy,Pure White,Single Weight,GL (Glossy),Not exposed - package open,0,44.0,A,,,http://viaf.org/viaf/196689287,,Ansco,Brovira,Smooth,Glossy,Pure_White,Single_Weight,GL_(Glossy),
364552989,2966,Darko,Post Card,1953,1,[texture unspecified],Glossy,[base color unspecified],Post Card,[not specified],Not exposed - package sealed,0,55.0,A,,,,,Darko,Post_Card,[texture_unspecified],Glossy,[base_color_unspecified],Post_Card,[not_specified],
708098478,4148,Kodak,Opal,1953,0,Rough,Luster,Cream White,Double Weight,L,Package only,0,87.0,A,,,http://www.wikidata.org/entity/Q486269,,Kodak,Opal,Rough,Luster,Cream_White,Double_Weight,L,
1767582326,4276,DuPont Defender,Warmtone,1953,0,Velvet Grain,Matte,Natural White,Double Weight,DL,Not exposed - package sealed,0,98.0,A,,,,,DuPont_Defender,Warmtone,Velvet_Grain,Matte,Natural_White,Double_Weight,DL,
1017936575,4277,DuPont Defender,Apex,1953,0,[texture unspecified],Glossy,White,Single Weight,R,Not exposed - package sealed,0,98.0,A,,,,,DuPont_Defender,Apex,[texture_unspecified],Glossy,White,Single_Weight,R,
715575916,4278,DuPont Defender,Apex,1953,0,[texture unspecified],Glossy,White,Single Weight,R,Not exposed - package sealed,0,98.0,A,,,,,DuPont_Defender,Apex,[texture_unspecified],Glossy,White,Single_Weight,R,
1090607659,4298,DuPont Defender,Velour Black,1953,0,[texture unspecified],Glossy,White,Single Weight,R,Not exposed - package sealed,0,98.0,A,,,,,DuPont_Defender,Velour_Black,[texture_unspecified],Glossy,White,Single_Weight,R,
2145795317,4807,Kodak,Velox,1953,0,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,0,98.0,C,,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,Smooth,Glossy,White,Single_Weight,F,
600278711,4820,DuPont Defender,Warmtone,1953,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Not exposed - package sealed,0,100.0,D,,,,,DuPont_Defender,Warmtone,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
1371077473,4822,DuPont Defender,Velour Black,1953,0,[texture unspecified],Glossy,White,Single Weight,R,Not exposed - package sealed,0,100.0,D,,,,,DuPont_Defender,Velour_Black,[texture_unspecified],Glossy,White,Single_Weight,R,
1117607436,4823,DuPont Defender,Apex,1953,0,[texture unspecified],Semi Matte,White,Single Weight,A,Not exposed - package sealed,0,100.0,D,,,,,DuPont_Defender,Apex,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
1475799067,4824,DuPont Defender,Apex,1953,0,[texture unspecified],Semi Matte,White,Single Weight,A,Not exposed - package sealed,0,100.0,D,,,,,DuPont_Defender,Apex,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
179244734,4825,DuPont Defender,Velour Black,1953,0,[texture unspecified],Semi Matte,White,Double Weight,B,Not exposed - package sealed,0,100.0,D,,,,,DuPont_Defender,Velour_Black,[texture_unspecified],Semi_Matte,White,Double_Weight,B,
1585165467,4826,DuPont Defender,Apex,1953,0,[texture unspecified],Semi Matte,White,Single Weight,A,Not exposed - package sealed,0,100.0,D,,,,,DuPont_Defender,Apex,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
532808000,4827,DuPont Defender,Velour Black,1953,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Not exposed - package sealed,0,100.0,D,,,,,DuPont_Defender,Velour_Black,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
231098303,4828,DuPont Defender,Apex,1953,0,[texture unspecified],Semi Matte,White,Single Weight,A,Not exposed - package sealed,0,100.0,D,,,,,DuPont_Defender,Apex,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
84948626,4829,DuPont Defender,Warmtone,1953,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Not exposed - package sealed,0,100.0,D,,,,,DuPont_Defender,Warmtone,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
583419705,4842,DuPont Defender,Velour Black,1953,0,[texture unspecified],Semi Matte,White,Single Weight,A,Not exposed - package sealed,0,100.0,D,,,,,DuPont_Defender,Velour_Black,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
1307067644,4843,DuPont Defender,Velour Black,1953,0,[texture unspecified],Semi Matte,White,Single Weight,A,Not exposed - package sealed,0,100.0,D,,,,,DuPont_Defender,Velour_Black,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
1295087539,4844,DuPont Defender,Varigam,1953,0,Velvet Grain,Luster,Natural White,Double Weight,DL,Not exposed - package sealed,0,100.0,B,,,,,DuPont_Defender,Varigam,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
1248187409,4992,Agfa,Brovira,1953,1,Fine Grained,[gloss unspecified],Light Cream,Double Weight,128,Not exposed - package open,0,106.0,C,,A01,http://www.wikidata.org/entity/Q107359757,,Agfa,Brovira,Fine_Grained,[gloss_unspecified],Light_Cream,Double_Weight,128,A01
928575551,5247,DuPont Defender,Apex,1953,0,[texture unspecified],Glossy,White,Single Weight,R,Not exposed - package sealed,0,,,,,,,DuPont_Defender,Apex,[texture_unspecified],Glossy,White,Single_Weight,R,
2130946598,5249,DuPont Defender,Apex,1953,0,[texture unspecified],Glossy,White,Single Weight,R,Not exposed - package sealed,0,,,,,,,DuPont_Defender,Apex,[texture_unspecified],Glossy,White,Single_Weight,R,
2145795053,5484j,Haloid,Industro,1953,0,[texture unspecified],Semi Matte,White,Double Weight,EE,Sample book,0,0.0,,10.0,,http://viaf.org/viaf/136346768,,Haloid,Industro,[texture_unspecified],Semi_Matte,White,Double_Weight,EE,
