"PhotoID","Year","DateUncertain","Catalog Number","Secondary Catalog Number","Manufacturer","Brand","Format","Texture2","Reflectance2","BaseColor2","Weight2","SurfaceDesignation2","Omit_from_Paperbase","LocationBox","LocationBag","Exposure","BackprintingPrimary","ProcessName","Link","AATA_ID"
-1861857927,"1912",0,2775,,"Defender","Argo","Not exposed - package sealed","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","[not specified]",0,69,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-386509754,"1912",0,3188,,"Defender","Argo","Not exposed - package open","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","[not specified]",0,69,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-538599966,"1912",1,4280,,"Defender","Argo","Not exposed - package sealed","[texture unspecified]","Glossy","[base color unspecified]","[weight unspecified]","[not specified]",0,98,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
901106875,"1912",1,4281,,"Defender","Argo","Not exposed - package sealed","[texture unspecified]","Glossy","[base color unspecified]","Post Card","[not specified]",0,98,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
467375228,"1912",1,5206,,"Defender","Argo","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","[weight unspecified]","[not specified]",0,114,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
152,"1913",0,55,,"Kodak","Azo","Not exposed - package open","Rough","Matte","Natural White","Single Weight","D (Azo)",0,9,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
626823210,"1913",1,324,,"Defender","Metalotype","Package only","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,19,,,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1008889597,"1913",0,979,,"Kodak","Azo","Package only","Rough","Matte","Natural White","Double Weight","D (Azo)",0,19,,,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1350401236,"1913",0,1450,,"Defender","Argo","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","[weight unspecified]","[not specified]",0,23,"D",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-818446558,"1913",0,1451,,"Defender","Argo","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","[weight unspecified]","[not specified]",0,23,"D",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-580627398,"1913",0,2116,,"Kodak","Solio","Not exposed - package open","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,38,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145795021,"1913",0,5478,,"Kodak","Velox","Not exposed - package open","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,132,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796744,"1913",0,5587,,"National","Platni","Package only","[texture unspecified]","[gloss unspecified]","White","[weight unspecified]","[not specified]",0,132,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796748,"1913",0,5591,,"Kodak","Solio","Exposed - package open","[texture unspecified]","[gloss unspecified]","[base color unspecified]","[weight unspecified]","[not specified]",0,132,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1352199911,"1914",0,321,,"Ansco","Cyko","Not exposed - package sealed","Linen","Matte","Buff","Double Weight","Buff",0,12,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2017028220,"1914",0,1446,,"Kodak","Velox","Not exposed - package sealed","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,23,"D",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1073679117,"1914",1,1839,,"Kodak London","Velox","Not exposed - package sealed","[texture unspecified]","Semi Matte","[base color unspecified]","[weight unspecified]","Art",0,35,"B",,"K01","	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-208898700,"1914",0,2597,,"Kodak","Velox","Not exposed - package sealed","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,52,"E",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2145796742,"1914",0,5585,,"Kodak","Azo","Not exposed - package open","Smooth","Semi Matte","White","Double Weight","E (Azo)",0,132,"B",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
55,"1915",0,24,,"Kodak","Velox","Not exposed - package open","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Carbon (Velox)",0,4,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
58,"1915",0,28,,"Kodak","Azo","Not exposed - package open","[texture unspecified]","[gloss unspecified]","[base color unspecified]","Single Weight","[not specified]",0,4,"C",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
177,"1915",0,70,,"Ansco","Cyko","Not exposed - package sealed","Smooth","Slight Luster","[base color unspecified]","[weight unspecified]","6 - Studio",0,10,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
178,"1915",0,71,,"Ansco","Cyko","Not exposed - package sealed","Smooth","Slight Luster","[base color unspecified]","[weight unspecified]","6 - Studio",0,10,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
180,"1915",0,73,,"Ansco","Cyko","Package only","Smooth","Slight Luster","[base color unspecified]","[weight unspecified]","6 - Studio",0,19,,,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
182,"1915",0,75,,"Ansco","Cyko","Not exposed - package open","[texture unspecified]","Glossy","[base color unspecified]","[weight unspecified]","[not specified]",0,10,"A",,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
589051358,"1915",1,904,"a","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-308174274,"1915",1,904,"aa","Kodak","Velox","Sample book","Rough","[gloss unspecified]","[base color unspecified]","[weight unspecified]","Rough (Velox)",0,11,"11",13,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
635104263,"1915",1,904,"b","Kodak","Velox","Sample book","[texture unspecified]","Enameled","[base color unspecified]","[weight unspecified]","Glossy (Velox)",0,11,"11",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1414695580,"1915",1,904,"bb","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",13,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1225265779,"1915",1,904,"c","Kodak","Velox","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Carbon (Velox)",0,11,"11",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1777695379,"1915",1,904,"cc","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",14,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1262579658,"1915",1,904,"d","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",3,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-839294422,"1915",1,904,"dd","Kodak","Velox","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Portrait (Velox)",0,11,"11",14,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2056248701,"1915",1,904,"e","Kodak","Velox","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Carbon (Velox)",0,11,"11",4,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2072509795,"1915",1,904,"ee","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",15,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2055748856,"1915",1,904,"f","Kodak","Velox","Sample book","[texture unspecified]","Enameled","[base color unspecified]","[weight unspecified]","Glossy (Velox)",0,11,"11",4,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1907458968,"1915",1,904,"ff","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",15,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-556695434,"1915",1,904,"g","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",4,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1718530487,"1915",1,904,"gg","Kodak","Velox","Sample book","Velvet","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",16,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1538296940,"1915",1,904,"h","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",5,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1881168086,"1915",1,904,"hh","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",17,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1154369797,"1915",1,904,"I","Kodak","Velox","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Carbon (Velox)",0,11,"11",5,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1291837855,"1915",1,904,"ii","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",17,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1444762594,"1915",1,904,"j","Kodak","Velox","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Portrait (Velox)",0,11,"11",5,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1962620229,"1915",1,904,"k","Kodak","Velox","Sample book","[texture unspecified]","Enameled","[base color unspecified]","[weight unspecified]","Glossy (Velox)",0,11,"11",6,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
96183520,"1915",1,904,"l","Kodak","Velox","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Portrait (Velox)",0,11,"11",6,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1880963937,"1915",1,904,"m","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",6,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1413704178,"1915",1,904,"n","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",7,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1551299703,"1915",1,904,"o","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",7,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
726393580,"1915",1,904,"p","Kodak","Velox","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Carbon (Velox)",0,11,"11",7,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-382276739,"1915",1,904,"q","Kodak","Velox","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Portrait (Velox)",0,11,"11",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2130737592,"1915",1,904,"r","Kodak","Velox","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Carbon (Velox)",0,11,"11",8,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1770998439,"1915",1,904,"s","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",9,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
234739366,"1915",1,904,"t","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",9,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
1878515503,"1915",1,904,"u","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",9,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2116651708,"1915",1,904,"v","Kodak","Velox","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Portrait (Velox)",0,11,"11",10,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
2098050293,"1915",1,904,"w","Kodak","Velox","Sample book","[texture unspecified]","Semi Glossy","[base color unspecified]","[weight unspecified]","Velvet (Velox)",0,11,"11",10,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-2143490798,"1915",1,904,"x","Kodak","Velox","Sample book","[texture unspecified]","Matte","[base color unspecified]","[weight unspecified]","Carbon (Velox)",0,11,"11",11,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
-1305225173,"1915",1,904,"y","Kodak","Velox","Sample book","[texture unspecified]","Enameled","[base color unspecified]","[weight unspecified]","Glossy (Velox)",0,11,"11",12,,"	gelatin silver process","#http://vocab.getty.edu/page/aat/300139114#","300139114"
